%time,field.x,field.y,field.z,real->,field.x,field.y
1376085780840990000,285,6,0,,123.729972839,22
1376085780851780000,286,7,0,,124.619346619,21
1376085780863900000,289,8,0,,125.132064819,20
1376085780875260000,289,8,0,,125.132064819,20
1376085780887990000,9,2,0,,-154.112686157,26
1376085780900000000,6,1,0,,-153.238098145,25
1376085780908580000,7,2,0,,-152.784194946,24
1376085780917650000,7,2,0,,-152.504989624,24
1376085780930760000,11,3,0,,-152.273651123,23
1376085780945340000,7,2,0,,-152.521469116,22
1376085780961070000,6,2,0,,-153.430114746,22
1376085780976770000,10,3,0,,-155.106781006,21
1376085780991860000,9,3,0,,-156.692169189,21
1376085781006940000,10,2,0,,-159.186126709,20
1376085781018470000,8,2,0,,-161.173492432,20
1376085781030850000,6,2,0,,-163.480712891,20
1376085781042530000,10,2,0,,-165.86819458,20
1376085781055750000,349,3,0,,-169.311233521,19
1376085781064530000,350,4,0,,-170.374893188,18
1376085781078050000,353,4,0,,-173.178756714,18
1376085781092240000,345,5,0,,-177.990707397,17
1376085781106370000,10,6,0,,178.96434021,16
1376085781117450000,14,2,0,,176.887359619,16
1376085781133020000,9,3,0,,171.906234741,15
1376085781147270000,15,4,0,,165.959106445,14
1376085781161340000,8,4,0,,158.375274658,14
1376085781168970000,5,5,0,,155.984466553,13
1376085781180510000,8,3,0,,148.537582397,13
1376085781190040000,7,2,0,,147.245513916,14
1376085781202850000,7,2,0,,137.206207275,14
1376085781213420000,0,2,0,,129.263961792,14
1376085781223710000,2,4,0,,126.401161194,14
1376085781235870000,22,2,0,,101.627822876,16
1376085781247590000,24,1,0,,99.9194335938,17
1376085781258450000,1,4,0,,117.198532104,18
1376085781271170000,2,3,0,,113.546218872,19
1376085781283000000,3,4,0,,111.626922607,20
1376085781294990000,10,2,0,,97.5423355103,22
1376085781305840000,8,3,0,,97.07006073,23
1376085781318210000,8,1,0,,97.1142501831,25
1376085781332930000,8,4,0,,97.2582855225,26
1376085781344150000,8,3,0,,97.5862045288,27
1376085781357280000,6,4,0,,97.4309463501,28
1376085781368630000,6,3,0,,97.0766906738,29
1376085781384680000,4,1,0,,99.253868103,31
1376085781399760000,3,0,0,,98.0050125122,32
1376085781414480000,8,3,0,,91.689956665,33
1376085781429880000,6,1,0,,93.1903915405,35
1376085781445340000,5,0,0,,92.4408340454,36
1376085781461640000,6,1,0,,91.1857223511,37
1376085781474520000,3,2,0,,94.2104568481,40
1376085781487420000,8,1,0,,89.4610214233,39
1376085781503420000,6,1,0,,89.0541305542,39
1376085781510850000,7,2,0,,88.6399765015,40
1376085781525010000,6,0,0,,87.8698577881,40
1376085781537090000,6,1,0,,87.4265441895,41
1376085781545370000,6,1,0,,87.0692367554,41
1376085781558520000,5,2,0,,86.8012695312,42
1376085781572210000,5,2,0,,86.5748977661,42
1376085781583860000,3,2,0,,86.3945999146,42
1376085781594980000,3,2,0,,86.3098754883,42
1376085781606960000,3,2,0,,86.2237548828,42
1376085781615850000,1,4,0,,86.3168411255,42
1376085781630200000,1,3,0,,86.4134674072,41
1376085781646020000,5,2,0,,86.6415863037,40
1376085781661310000,5,1,0,,86.8747787476,39
1376085781677130000,2,3,0,,91.01512146,39
1376085781692810000,6,0,0,,87.1461410522,36
1376085781708750000,6,0,0,,87.4374694824,34
1376085781723900000,6,2,0,,87.8662567139,32
1376085781738320000,7,2,0,,88.3655090332,30
1376085781746070000,7,2,0,,88.5360412598,30
1376085781758220000,8,2,0,,89.1860580444,28
1376085781773930000,8,4,0,,89.8867645264,26
1376085781787900000,9,5,0,,90.3429489136,25
1376085781801450000,9,7,0,,90.8364562988,23
1376085781813460000,8,4,0,,91.6259002686,22
1376085781823420000,7,5,0,,92.8696899414,21
1376085781831260000,6,6,0,,93.742149353,20
1376085781840530000,10,5,0,,95.0694198608,19
1376085781854830000,7,7,0,,98.1619415283,17
1376085781868680000,15,4,0,,102.17640686,16
1376085781881750000,8,7,0,,109.188079834,13
1376085781892100000,11,6,0,,112.952362061,12
1376085781904900000,1,8,0,,122.502868652,10
1376085781918490000,9,9,0,,128.364135742,9
1376085781926020000,2,10,0,,135.765396118,8
1376085781935910000,15,10,0,,153.206268311,8
1376085781950250000,1,9,0,,163.066207886,7
1376085781963520000,345,8,0,,178.057174683,7
1376085781979280000,328,7,0,,-160.556503296,9
1376085781992190000,17,7,0,,-148.4506073,11
1376085782007400000,24,6,0,,-141.997497559,12
1376085782022860000,12,2,0,,-153.768325806,16
1376085782038390000,4,2,0,,-147.439987183,18
1376085782046880000,8,1,0,,-143.677963257,19
1376085782060350000,6,3,0,,-139.606445312,21
1376085782074620000,8,3,0,,-137.908416748,21
1376085782089940000,9,3,0,,-134.768600464,23
1376085782105310000,9,3,0,,-134.124694824,23
1376085782121190000,3,5,0,,-134.124694824,23
1376085782135520000,14,2,0,,-125.989952087,30
1376085782148000000,15,1,0,,-124.726013184,31
1376085782158790000,15,0,0,,-124.466743469,32
1376085782172130000,10,1,0,,-123.47403717,33
1376085782183540000,11,1,0,,-122.579032898,35
1376085782191550000,11,1,0,,-122.349151611,35
1376085782201700000,12,0,0,,-121.8463974,36
1376085782215660000,12,1,0,,-121.457221985,37
1376085782230940000,10,3,0,,-121.272010803,37
1376085782244540000,16,2,0,,-115.555587769,40
1376085782254890000,16,2,0,,-115.555648804,40
1376085782263540000,16,1,0,,-115.515083313,41
1376085782274410000,14,0,0,,-115.200836182,42
1376085782289040000,16,2,0,,-115.231040955,42
1376085782305790000,16,1,0,,-115.228981018,43
1376085782321380000,13,5,0,,-116.468223572,43
1376085782339900000,16,4,0,,-115.58164978,42
1376085782356520000,16,3,0,,-115.846351624,41
1376085782372140000,15,4,0,,-116.508888245,40
1376085782387280000,11,2,0,,-122.586006165,38
1376085782399510000,10,3,0,,-123.792449951,37
1376085782410990000,9,5,0,,-124.751365662,35
1376085782420280000,11,1,0,,-126.839691162,33
1376085782434110000,9,3,0,,-128.52432251,31
1376085782447520000,9,3,0,,-130.930526733,29
1376085782458880000,5,7,0,,-134.939025879,25
1376085782472570000,6,4,0,,-139.553466797,22
1376085782482840000,3,6,0,,-140.523666382,21
1376085782496100000,7,2,0,,-144.985610962,18
1376085782503800000,3,4,0,,-148.896347046,16
1376085782514770000,1,5,0,,-150.433990479,15
1376085782529960000,33,8,0,,-136.509780884,10
1376085782543570000,313,9,0,,-143.026885986,7
1376085782554440000,318,10,0,,-148.434112549,6
1376085782566720000,334,12,0,,-164.214004517,4
1376085782579400000,10,10,0,,141.001678467,2
1376085782587880000,41,9,0,,110.959320068,3
1376085782597240000,45,6,0,,94.3500442505,4
1376085782608520000,59,3,0,,80.7038650513,7
1376085782622840000,62,2,0,,77.540802002,8
1376085782636780000,23,3,0,,106.129272461,9
1376085782650320000,26,1,0,,103.017723083,11
1376085782663000000,46,0,0,,75.0068588257,16
1376085782671870000,47,0,0,,74.8450393677,16
1376085782681310000,47,1,0,,74.7893371582,17
1376085782692690000,34,0,0,,73.8347625732,18
1376085782705870000,34,2,0,,73.2853012085,20
1376085782720970000,23,0,0,,72.752243042,22
1376085782737580000,20,0,0,,71.7560348511,24
1376085782751800000,17,0,0,,70.7881240845,26
1376085782768060000,18,1,0,,69.9950256348,27
1376085782783820000,16,1,0,,69.4772491455,29
1376085782796840000,16,2,0,,69.1306991577,30
1376085782807420000,17,3,0,,68.781463623,31
1376085782820770000,17,2,0,,68.7145462036,32
1376085782835810000,17,3,0,,68.6582946777,33
1376085782851310000,11,4,0,,68.6413345337,34
1376085782866730000,11,6,0,,68.6304244995,36
1376085782878880000,11,3,0,,68.6682128906,37
1376085782886140000,11,3,0,,68.6330871582,37
1376085782893710000,11,4,0,,68.641418457,38
1376085782904820000,3,9,0,,74.2810058594,45
1376085782912460000,4,9,0,,73.7807922363,45
1376085782923000000,4,9,0,,73.6472091675,45
1376085782937850000,5,5,0,,70.7498168945,41
1376085782946410000,5,5,0,,70.8074264526,41
1376085782960190000,5,2,0,,70.9193649292,42
1376085782973220000,4,4,0,,71.0059585571,42
1376085782981220000,4,4,0,,71.0247802734,42
1376085782989130000,4,4,0,,71.1390457153,42
1376085782997760000,4,4,0,,71.3091964722,42
1376085783007160000,1,3,0,,72.0514755249,41
1376085783021160000,2,3,0,,71.2247619629,41
1376085783034680000,5,2,0,,72.8360137939,40
1376085783047270000,4,2,0,,73.3650283813,40
1376085783058330000,8,4,0,,69.9454727173,38
1376085783065720000,7,4,0,,70.0551071167,38
1376085783079090000,7,2,0,,70.6651077271,36
1376085783093040000,8,0,0,,71.1070327759,34
1376085783106080000,8,1,0,,71.3813171387,33
1376085783122640000,12,1,0,,71.9905853271,31
1376085783139730000,13,1,0,,72.5042572021,29
1376085783154600000,12,3,0,,73.0758514404,27
1376085783163230000,12,4,0,,73.5871582031,26
1376085783174350000,15,3,0,,74.1342468262,25
1376085783188800000,15,5,0,,74.609413147,23
1376085783202220000,14,3,0,,75.3725128174,21
1376085783213510000,14,4,0,,75.776260376,20
1376085783221550000,19,3,0,,76.3427658081,19
1376085783229520000,3,5,0,,92.5237808228,17
1376085783239860000,1,7,0,,94.3114700317,15
1376085783253510000,5,4,0,,96.7382125854,14
1376085783264700000,21,3,0,,80.5371627808,15
1376085783273220000,19,5,0,,82.2468109131,13
1376085783286500000,35,3,0,,84.0367736816,11
1376085783298750000,33,4,0,,86.5560455322,10
1376085783311420000,36,5,0,,89.3358612061,9
1376085783322260000,34,6,0,,91.5641098022,8
1376085783329600000,37,6,0,,96.8153762817,6
1376085783339770000,29,7,0,,104.511116028,5
1376085783351360000,28,8,0,,111.95161438,4
1376085783359110000,11,9,0,,128.306060791,3
1376085783374050000,11,9,0,,151.032806396,3
1376085783388910000,25,9,0,,175.215820312,3
1376085783402050000,317,8,0,,-165.227386475,4
1376085783419110000,300,7,0,,-148.262374878,5
1376085783434810000,302,6,0,,-136.39906311,6
1376085783445960000,297,5,0,,-131.942810059,7
1376085783455680000,299,4,0,,-129.322387695,8
1376085783463890000,323,2,0,,-153.469772339,10
1376085783477050000,321,2,0,,-151.155105591,10
1376085783490720000,27,3,0,,-148.06578064,11
1376085783498570000,29,3,0,,-146.29750061,11
1376085783512600000,15,3,0,,-142.876281738,11
1376085783522560000,15,3,0,,-142.233016968,11
1376085783538420000,12,3,0,,-141.394515991,11
1376085783553670000,11,4,0,,-142.152130127,10
1376085783567090000,3,2,0,,-143.816177368,10
1376085783580180000,6,2,0,,-146.654678345,10
1376085783596080000,331,4,0,,-153.575332642,10
1376085783610320000,307,6,0,,-129.942474365,8
1376085783622100000,302,4,0,,-136.928817749,8
1376085783637810000,318,5,0,,-150.498428345,9
1376085783653230000,326,5,0,,-158.389663696,9
1376085783668600000,327,8,0,,-167.662658691,10
1376085783682810000,335,6,0,,-175.241714478,12
1376085783691520000,340,7,0,,-178.267852783,13
1376085783703980000,14,5,0,,176.913070679,15
1376085783714180000,19,7,0,,175.240524292,17
1376085783729300000,16,4,0,,172.410263062,20
1376085783743080000,12,6,0,,170.949310303,22
1376085783751510000,12,4,0,,170.06552124,24
1376085783766260000,9,12,0,,169.061447144,26
1376085783780160000,7,8,0,,167.603897095,30
1376085783795560000,4,8,0,,166.575973511,34
1376085783811210000,3,7,0,,165.702774048,35
1376085783825510000,3,12,0,,165.015655518,38
1376085783833880000,2,10,0,,164.762771606,40
1376085783848610000,2,7,0,,164.400390625,43
1376085783862860000,2,5,0,,164.382415771,44
1376085783876230000,2,4,0,,164.1902771,46
1376085783887800000,2,2,0,,164.072814941,48
1376085783896190000,1,1,0,,163.989227295,49
1376085783905790000,1,1,0,,163.989227295,49
1376085783917730000,61,36,0,,100.759223938,86
1376085783933720000,57,27,0,,104.331771851,77
1376085783948900000,57,27,0,,104.677230835,77
1376085783961450000,56,27,0,,105.194480896,77
1376085783973500000,59,39,0,,102.737472534,89
1376085783988210000,58,38,0,,103.28478241,88
1376085784003580000,58,37,0,,103.64250946,87
1376085784018150000,53,30,0,,104.044403076,86
1376085784031090000,53,28,0,,104.495323181,84
1376085784041310000,51,30,0,,104.686027527,84
1376085784054840000,51,28,0,,104.973396301,82
1376085784063370000,47,19,0,,108.034294128,73
1376085784078370000,45,31,0,,108.638778687,89
1376085784091720000,44,12,0,,109.354408264,70
1376085784103710000,46,18,0,,109.49118042,80
1376085784115870000,46,21,0,,109.514022827,83
1376085784124390000,40,27,0,,109.467750549,89
1376085784133910000,40,27,0,,109.471191406,89
1376085784146540000,40,27,0,,109.509254456,89
1376085784161570000,44,25,0,,109.574104309,89
1376085784174830000,44,24,0,,109.587394714,88
1376085784183230000,42,22,0,,109.571754456,88
1376085784195790000,42,23,0,,109.512451172,89
1376085784210540000,42,23,0,,109.438270569,89
1376085784218920000,42,23,0,,109.366081238,89
1376085784234330000,42,25,0,,109.220603943,89
1376085784248520000,42,25,0,,109.147598267,89
1376085784257140000,42,25,0,,109.084472656,89
1376085784266190000,47,15,0,,108.80355072,73
1376085784281280000,46,19,0,,109.473136902,77
1376085784296900000,50,25,0,,105.199539185,83
1376085784308360000,50,27,0,,105.143119812,85
1376085784316460000,53,32,0,,104.9115448,86
1376085784326460000,53,33,0,,104.813278198,87
1376085784334240000,53,35,0,,104.680259705,89
1376085784342610000,53,35,0,,104.618530273,89
1376085784352190000,53,35,0,,104.418205261,87
1376085784361910000,50,26,0,,107.040344238,78
1376085784374270000,51,30,0,,106.606033325,80
1376085784389000000,51,30,0,,106.606033325,80
1376085784404240000,3,4,0,,157.758071899,46
1376085784421430000,2,7,0,,156.382095337,43
1376085784437110000,0,6,0,,154.799957275,40
1376085784451310000,0,10,0,,152.50982666,36
1376085784459170000,0,10,0,,151.932067871,36
1376085784470680000,1,12,0,,150.348495483,34
1376085784486010000,1,13,0,,147.994506836,31
1376085784499770000,4,9,0,,146.073181152,29
1376085784512590000,1,10,0,,143.99168396,28
1376085784524250000,1,8,0,,141.996292114,26
1376085784531640000,0,9,0,,140.511352539,25
1376085784541100000,1,11,0,,138.099975586,23
1376085784552300000,0,8,0,,136.350921631,22
1376085784567210000,3,10,0,,132.592178345,20
1376085784583090000,2,5,0,,129.284362793,19
1376085784596860000,9,7,0,,122.912742615,17
1376085784608130000,11,6,0,,118.802116394,16
1376085784614810000,12,7,0,,117.420921326,15
1376085784628000000,6,6,0,,134.580307007,16
1376085784641070000,5,8,0,,133.48500061,14
1376085784649260000,2,9,0,,130.639022827,13
1376085784662840000,27,7,0,,94.5396881104,11
1376085784675300000,32,8,0,,89.2287216187,10
1376085784689760000,44,4,0,,77.7648391724,10
1376085784704710000,59,5,0,,62.8349151611,9
1376085784715280000,67,4,0,,54.2037200928,10
1376085784725540000,70,4,0,,51.5190658569,10
1376085784738190000,80,3,0,,41.8638496399,11
1376085784752380000,91,4,0,,36.6969108582,12
1376085784765060000,102,9,0,,33.3761062622,13
1376085784776940000,110,9,0,,25.582485199,13
1376085784787270000,116,11,0,,22.6703472137,14
1376085784799960000,34,11,0,,17.4319381714,15
1376085784808500000,37,12,0,,14.178935051,16
1376085784818820000,35,11,0,,12.3704204559,17
1376085784831390000,37,12,0,,10.0732135773,18
1376085784846030000,33,13,0,,8.2727022171,19
1376085784859230000,37,10,0,,4.425400734,16
1376085784870660000,15,30,0,,14.556394577,42
1376085784882570000,16,31,0,,13.5906438828,43
1376085784891070000,29,9,0,,9.2183065414,23
1376085784902760000,28,10,0,,8.0143814087,24
1376085784910310000,27,11,0,,7.0097608566,25
1376085784921170000,7,7,0,,5.4899916649,27
1376085784930370000,6,8,0,,4.6426715851,28
1376085784942680000,19,7,0,,3.4680814743,29
1376085784956410000,18,9,0,,2.0204913616,31
1376085784971740000,8,9,0,,0.6825709939,33
1376085784988140000,9,6,0,,-0.0354929902,34
1376085785004940000,8,8,0,,-1.2596436739,36
1376085785021690000,11,5,0,,-2.1722941399,37
1376085785037170000,11,6,0,,-2.7898600102,38
1376085785051060000,5,7,0,,-8.3889751434,39
1376085785061310000,82,42,0,,-96.5579528809,74
1376085785074590000,80,12,0,,-94.5975112915,46
1376085785089110000,80,12,0,,-94.5975112915,46
1376085785101280000,78,12,0,,-94.5975112915,46
1376085785109330000,78,12,0,,-94.5975112915,46
1376085785117880000,19,33,0,,3.90341115,67
1376085785131740000,19,33,0,,3.6714046001,67
1376085785145970000,14,36,0,,-1.029407382,70
1376085785158810000,20,32,0,,-1.029407382,70
1376085785168660000,20,32,0,,-1.029407382,70
1376085785180430000,22,32,0,,-1.029407382,70
1376085785190070000,22,32,0,,-1.029407382,70
1376085785204980000,142,7,0,,-166.892868042,45
1376085785220290000,42,11,0,,18.5661869049,49
1376085785233660000,5,12,0,,-29.5908298492,50
1376085785244900000,1,10,0,,-29.4210243225,50
1376085785253100000,1,10,0,,-29.4210243225,50
1376085785262390000,1,10,0,,-29.4210243225,50
1376085785277300000,1,12,0,,-29.4210243225,50
1376085785290780000,1,12,0,,-29.4210243225,50
1376085785298590000,1,12,0,,-29.4210243225,50
1376085785307330000,1,12,0,,-29.4210243225,50
1376085785320210000,1,14,0,,-29.4210243225,50
1376085785334140000,1,14,0,,-29.4210243225,50
1376085785348070000,1,16,0,,-29.4210243225,50
1376085785363820000,12,3,0,,-19.0260257721,35
1376085785379430000,12,1,0,,-19.5735721588,33
1376085785394930000,17,4,0,,-14.4427223206,30
1376085785410630000,16,1,0,,-15.4681921005,27
1376085785424330000,13,4,0,,-24.5723628998,26
1376085785435230000,19,1,0,,-18.4382858276,23
1376085785448520000,17,0,0,,-20.3211307526,22
1376085785460730000,19,3,0,,-22.4404907227,21
1376085785476600000,16,1,0,,-25.8986663818,19
1376085785491700000,19,2,0,,-30.1066207886,18
1376085785507110000,18,2,0,,-31.3522624969,18
1376085785519480000,26,2,0,,-31.3522624969,18
1376085785528710000,16,2,0,,-41.7121505737,18
1376085785539070000,34,1,0,,-45.0821685791,17
1376085785552210000,29,1,0,,-50.9215431213,17
1376085785565330000,37,1,0,,-50.9215431213,17
1376085785574830000,37,1,0,,-50.9215431213,17
1376085785582900000,37,1,0,,-50.9215431213,17
1376085785594110000,30,1,0,,-67.9795608521,21
1376085785605910000,30,1,0,,-67.9795608521,21
1376085785616750000,30,1,0,,-67.9795608521,21
1376085785629480000,3,5,0,,-103.241897583,27
1376085785637970000,3,5,0,,-103.241897583,27
1376085785649650000,8,5,0,,-103.241897583,27
1376085785661300000,8,5,0,,-103.241897583,27
1376085785671260000,235,5,0,,123.024848938,27
1376085785684870000,239,2,0,,125.059555054,28
1376085785696490000,239,2,0,,125.059555054,28
1376085785706190000,239,2,0,,125.059555054,28
1376085785720140000,239,2,0,,125.059555054,28
1376085785727980000,239,2,0,,125.059555054,28
1376085785735020000,245,4,0,,125.059555054,28
1376085785747950000,245,4,0,,125.059555054,28
1376085785756270000,210,20,0,,90.1670532227,12
1376085785764670000,217,22,0,,93.3477859497,12
1376085785773390000,217,22,0,,93.3477859497,12
1376085785780490000,217,22,0,,93.3477859497,12
1376085785788100000,221,26,0,,93.3477859497,12
1376085785798060000,261,4,0,,133.403335571,42
1376085785807450000,262,4,0,,134.222045898,42
1376085785819820000,262,1,0,,134.99130249,43
1376085785830360000,262,1,0,,134.99130249,43
1376085785841480000,12,7,0,,-142.474456787,43
1376085785850550000,13,7,0,,-143.897476196,43
1376085785861210000,15,6,0,,-145.83380127,44
1376085785873470000,17,5,0,,-147.750656128,45
1376085785889340000,20,4,0,,-150.359771729,46
1376085785905920000,295,7,0,,165.782958984,43
1376085785916970000,297,6,0,,167.869216919,44
1376085785926700000,288,1,0,,158.369949341,49
1376085785938420000,292,5,0,,162.895706177,45
1376085785950250000,301,3,0,,171.080154419,47
1376085785962110000,302,3,0,,172.713821411,47
1376085785972250000,304,2,0,,174.214874268,48
1376085785983680000,305,2,0,,175.67175293,48
1376085785998080000,307,1,0,,177.122055054,49
1376085786013290000,308,1,0,,178.991134644,49
1376085786025300000,49,1,0,,-179.616210938,49
1376085786036770000,22,9,0,,-178.201812744,49
1376085786046460000,22,7,0,,-178.468444824,51
1376085786057830000,307,2,0,,151.275726318,60
1376085786070610000,18,7,0,,-174.397598267,51
1376085786082350000,8,13,0,,-174.742095947,47
1376085786094450000,6,13,0,,-172.893203735,47
1376085786107740000,4,14,0,,-170.332244873,46
1376085786119700000,3,12,0,,-168.180267334,46
1376085786131290000,6,13,0,,-165.954391479,45
1376085786143250000,14,23,0,,-163.539199829,45
1376085786157990000,10,25,0,,-167.178817749,43
1376085786170880000,11,14,0,,-164.633514404,42
1376085786185950000,337,18,0,,-161.003387451,42
1376085786200420000,333,18,0,,-157.523910522,42
1376085786209440000,329,18,0,,-155.636886597,42
1376085786224530000,325,18,0,,-151.974014282,42
1376085786237490000,323,18,0,,-149.267868042,42
1376085786249780000,318,17,0,,-146.34854126,43
1376085786262260000,315,17,0,,-143.678451538,43
1376085786274690000,313,17,0,,-141.067260742,43
1376085786283260000,310,16,0,,-138.455276489,44
1376085786296410000,307,16,0,,-135.83921814,44
1376085786310330000,300,15,0,,-128.603713989,45
1376085786322170000,298,15,0,,-126.188796997,45
1376085786329280000,296,15,0,,-124.607299805,45
1376085786337850000,295,14,0,,-123.025131226,46
1376085786348250000,292,14,0,,-120.82182312,46
1376085786356780000,296,14,0,,-124.496337891,46
1376085786365230000,294,14,0,,-122.970306396,46
1376085786375940000,286,6,0,,-114.574981689,54
1376085786389440000,290,14,0,,-118.653945923,46
1376085786405400000,281,5,0,,-109.397598267,55
1376085786422100000,279,5,0,,-107.202308655,55
1376085786438320000,240,4,0,,-104.704109192,54
1376085786455390000,244,14,0,,-108.082054138,44
1376085786467920000,230,2,0,,-96.890335083,50
1376085786479390000,228,2,0,,-98.978225708,48
1376085786487990000,210,1,0,,-80.9457473755,51
1376085786495890000,209,0,0,,-79.6527175903,50
1376085786505910000,208,1,0,,-78.4922332764,49
1376085786517310000,229,1,0,,-105.386741638,45
1376085786532320000,237,7,0,,-121.689529419,35
1376085786546820000,240,7,0,,-124.902816772,35
1376085786562480000,236,6,0,,-128.967376709,34
1376085786578010000,241,6,0,,-133.265350342,34
1376085786588390000,240,4,0,,-136.184310913,34
1376085786595350000,242,4,0,,-138.184738159,34
1376085786603520000,244,5,0,,-140.113494873,33
1376085786612320000,239,3,0,,-141.835754395,33
1376085786624210000,242,3,0,,-144.607925415,33
1376085786633950000,244,3,0,,-146.384750366,33
1376085786642460000,244,4,0,,-148.144241333,32
1376085786657260000,247,4,0,,-151.617660522,32
1376085786670960000,247,2,0,,-154.067779541,32
1376085786680920000,248,3,0,,-156.897399902,31
1376085786693930000,247,1,0,,-159.760253906,31
1376085786701800000,249,1,0,,-161.671340942,31
1376085786711640000,252,2,0,,-164.983047485,30
1376085786720650000,251,2,0,,-167.080993652,30
1376085786730940000,253,2,0,,-169.514862061,30
1376085786742120000,113,14,0,,-29.130361557,18
1376085786752290000,102,12,0,,-24.2407741547,18
1376085786765650000,257,0,0,,-179.522720337,30
1376085786778030000,105,0,0,,177.210632324,30
1376085786790720000,102,0,0,,174.123352051,30
1376085786802920000,106,2,0,,170.38973999,30
1376085786810160000,105,2,0,,169.395248413,30
1376085786819930000,102,3,0,,166.856002808,31
1376085786834160000,108,3,0,,164.416213989,31
1376085786845590000,106,3,0,,162.170700073,31
1376085786854480000,104,4,0,,160.774932861,32
1376085786864440000,108,6,0,,158.554962158,32
1376085786875850000,106,6,0,,156.462097168,32
1376085786887610000,108,8,0,,154.483551025,32
1376085786901910000,106,8,0,,152.57333374,32
1376085786912340000,110,9,0,,150.791931152,31
1376085786920890000,109,9,0,,149.595703125,31
1376085786929390000,108,9,0,,148.440658569,31
1376085786937750000,110,11,0,,150.367767334,33
1376085786944800000,109,11,0,,149.260177612,33
1376085786954370000,108,11,0,,148.086578369,33
1376085786966700000,108,11,0,,148.086578369,33
1376085786975270000,126,14,0,,160.522964478,34
1376085786987540000,124,13,0,,158.568725586,33
1376085786997360000,131,13,0,,157.224624634,33
1376085787005800000,129,13,0,,155.874084473,33
1376085787016020000,127,13,0,,153.609008789,33
1376085787030160000,139,11,0,,139.035232544,29
1376085787043130000,133,12,0,,133.057861328,30
1376085787055610000,144,13,0,,130.186355591,31
1376085787063990000,139,11,0,,125.670974731,29
1376085787073950000,137,11,0,,123.961898804,29
1376085787090560000,114,1,0,,94.7165222168,19
1376085787105490000,117,0,0,,97.0871658325,20
1376085787122100000,141,8,0,,113.668174744,30
1376085787137160000,140,6,0,,110.946769714,30
1376085787151910000,140,6,0,,110.946769714,30
1376085787163060000,140,6,0,,110.946769714,30
1376085787173400000,144,4,0,,110.946769714,30
1376085787187000000,148,4,0,,110.946769714,30
1376085787195190000,148,4,0,,110.946769714,30
1376085787208770000,148,4,0,,110.946769714,30
1376085787224930000,34,24,0,,-7.7204298973,52
1376085787236740000,121,8,0,,-163.812988281,36
1376085787244480000,118,8,0,,-162.867721558,36
1376085787254920000,117,8,0,,-161.929000854,36
1376085787268700000,112,4,0,,-160.105560303,36
1376085787282610000,110,4,0,,-158.821792603,36
1376085787294600000,109,4,0,,-157.416397095,36
1376085787303990000,104,6,0,,-156.486053467,36
1376085787314600000,104,6,0,,-156.486053467,36
1376085787322510000,104,6,0,,-156.486053467,36
1376085787333370000,98,8,0,,-156.486053467,36
1376085787344330000,98,8,0,,-156.486053467,36
1376085787354920000,84,8,0,,-156.486053467,36
1376085787366200000,31,1,0,,-103.591369629,29
1376085787377570000,23,1,0,,-103.591369629,29
1376085787389510000,248,9,0,,168.657836914,37
1376085787400760000,247,9,0,,167.124130249,37
1376085787416720000,249,7,0,,167.124130249,37
1376085787428680000,249,7,0,,167.124130249,37
1376085787439850000,137,34,0,,47.6999053955,64
1376085787451440000,221,10,0,,131.216552734,40
1376085787462840000,222,10,0,,132.354400635,40
1376085787475320000,228,11,0,,134.43196106,41
1376085787489240000,230,12,0,,136.00831604,42
1376085787500100000,236,9,0,,136.915466309,39
1376085787512010000,238,10,0,,138.743560791,40
1376085787521140000,246,10,0,,140.02432251,40
1376085787537410000,248,11,0,,142.572265625,41
1376085787549060000,250,12,0,,144.461257935,42
1376085787559620000,258,11,0,,146.383117676,43
1376085787567740000,190,8,0,,78.4359741211,40
1376085787579590000,197,8,0,,77.5881576538,40
1376085787592760000,38,45,0,,-81.8146514893,77
1376085787607000000,7,14,0,,-114.100486755,48
1376085787622390000,0,48,0,,-122.771102905,82
1376085787637060000,243,6,0,,117.099433899,30
1376085787652970000,242,6,0,,116.164070129,30
1376085787666880000,150,2,0,,20.7414493561,34
1376085787674840000,151,2,0,,21.3502597809,34
1376085787683480000,153,2,0,,22.6711120605,34
1376085787693430000,156,4,0,,24.4484558105,34
1376085787704250000,158,4,0,,26.2404193878,34
1376085787712570000,161,4,0,,27.4853153229,34
1376085787722020000,162,4,0,,28.7946720123,34
1376085787736270000,165,3,0,,31.416513443,35
1376085787749580000,169,5,0,,33.3732185364,35
1376085787759390000,171,5,0,,35.4653816223,35
1376085787774960000,177,5,0,,37.5712738037,35
1376085787788400000,177,5,0,,37.5712738037,35
1376085787795100000,181,3,0,,37.5712738037,35
1376085787803640000,187,2,0,,43.9992599487,36
1376085787813500000,199,20,0,,55.7391662598,58
1376085787824040000,195,2,0,,47.8062477112,36
1376085787831310000,197,2,0,,49.2953872681,36
1376085787845470000,211,4,0,,51.6540756226,36
1376085787861300000,214,4,0,,54.6634368896,36
1376085787872740000,210,7,0,,46.9091339111,33
1376085787888550000,215,7,0,,51.2853965759,33
1376085787897950000,216,8,0,,52.1861305237,32
1376085787908290000,224,8,0,,56.2266349792,32
1376085787916070000,225,8,0,,57.2859992981,32
1376085787925050000,233,10,0,,59.4348678589,32
1376085787934350000,235,10,0,,61.6082229614,32
1376085787945830000,30,3,0,,-143.624847412,45
1376085787956550000,321,1,0,,-141.017425537,45
